scenario,zone,layer,metric,n_zig,n_cpp,median_zig_ns,median_cpp_ns,ratio_median,ci_lo,ci_hi,cv_zig_pct,cv_cpp_pct,verdict
tilecache_orientedbox_map_2,dtTileCacheRemoveObstacle,tilecache,mean_ns,15,15,27.0,16.0,1.6875,1.35,2.0714285714285716,13.862787264771084,28.43180909817455,SLOWER
tilecache_orientedbox_map_2,dtTileCacheUpdate,tilecache,mean_ns,15,15,18027.0,18501.0,0.9743797632560403,0.9658324034220734,0.9850956587718823,1.7065892424449205,4.141441502550032,FASTER
tilecache_dense_box_map_2,dtAddTile,tilecache,mean_ns,15,15,1497.0,1693.0,0.8842291789722386,0.8511494252873564,0.9134095009019844,9.719809121934325,8.75042404768591,FASTER
tilecache_dense_box_map_2,dtBuildTileCacheContours,tilecache,mean_ns,15,15,2977.0,3423.0,0.8697049371895997,0.8452074391988555,0.8809173772419876,2.1138649194519172,5.508328393885029,FASTER
tilecache_dense_box_map_2,dtBuildTileCachePolyMesh,tilecache,mean_ns,15,15,1285.0,1465.0,0.8771331058020477,0.8470744680851063,0.8995115143056525,2.692345829132942,4.536859561297408,FASTER
tilecache_dense_box_map_2,dtBuildTileCacheRegions,tilecache,mean_ns,15,15,9991.0,9702.0,1.0297876726448154,1.0073710073710074,1.0406233766233766,2.5141038353867162,4.896916141911291,SLOWER
tilecache_dense_box_map_2,dtCreateNavMeshData,tilecache,mean_ns,15,15,323.0,260.0,1.2423076923076923,1.119298245614035,1.3267716535433072,6.542291576168483,9.598174813871688,SLOWER
tilecache_dense_box_map_2,dtDecompressTileCacheLayer,tilecache,mean_ns,15,15,326.0,350.0,0.9314285714285714,0.8654353562005277,0.9885057471264368,7.29261263256169,13.60983055455518,FASTER
tilecache_dense_box_map_2,dtTileCacheAddBoxObstacle,tilecache,mean_ns,15,15,48.0,19.0,2.526315789473684,2.2857142857142856,2.6666666666666665,7.453494681108724,11.326388252865005,SLOWER
tilecache_dense_box_map_2,dtTileCacheBuildNavMeshTile,tilecache,mean_ns,15,15,17506.0,18376.0,0.9526556377884197,0.9287640207075065,0.9814048446725155,2.4250096873039237,5.055463024774136,FASTER
tilecache_dense_box_map_2,dtTileCacheRemoveObstacle,tilecache,mean_ns,15,15,27.0,17.0,1.588235294117647,1.4210526315789473,1.8,11.167880272593134,13.500787788677975,SLOWER
tilecache_dense_box_map_2,dtTileCacheUpdate,tilecache,mean_ns,15,15,17954.0,18838.0,0.9530735746894575,0.9281745215064828,0.9821149598664008,2.4016057912656326,5.078981809120408,FASTER
tilecache_obstacles_map_3,dtAddTile,tilecache,mean_ns,15,15,3821.0,4123.0,0.9267523647829251,0.8893040635217189,0.9467455621301775,7.571614681846854,5.533889292304316,FASTER
tilecache_obstacles_map_3,dtBuildTileCacheContours,tilecache,mean_ns,15,15,3362.0,3836.0,0.8764337851929093,0.8504481434058899,0.893026941362916,15.13231051272223,12.206789299811224,FASTER
tilecache_obstacles_map_3,dtBuildTileCachePolyMesh,tilecache,mean_ns,15,15,1995.0,2151.0,0.9274755927475593,0.9062645011600928,0.9382600561272217,10.776831067144638,6.296576368316441,FASTER
tilecache_obstacles_map_3,dtBuildTileCacheRegions,tilecache,mean_ns,15,15,7915.0,8521.0,0.9288815866682314,0.9172967314179364,0.9648497803111269,16.51854922264549,12.850902073924454,FASTER
tilecache_obstacles_map_3,dtCreateNavMeshData,tilecache,mean_ns,15,15,488.0,393.0,1.2417302798982188,1.152019002375297,1.4141414141414141,16.879191903844468,9.817365958352886,SLOWER
tilecache_obstacles_map_3,dtDecompressTileCacheLayer,tilecache,mean_ns,15,15,330.0,331.0,0.9969788519637462,0.9475218658892128,1.2339181286549707,20.52756825731207,14.733062606032453,tie(noise)
tilecache_obstacles_map_3,dtTileCacheAddBoxObstacle,tilecache,mean_ns,15,15,110.0,22.0,5.0,3.6129032258064515,6.0,14.88202939793873,34.46651126794554,SLOWER
tilecache_obstacles_map_3,dtTileCacheBuildNavMeshTile,tilecache,mean_ns,15,15,19552.0,21160.0,0.924007561436673,0.9026840954551798,0.9428571428571428,13.816089225862724,10.380103257779577,FASTER
tilecache_obstacles_map_3,dtTileCacheRemoveObstacle,tilecache,mean_ns,15,15,33.0,18.0,1.8333333333333333,1.4090909090909092,2.0714285714285716,14.982706135999504,18.809522241436454,SLOWER
tilecache_obstacles_map_3,dtTileCacheUpdate,tilecache,mean_ns,15,15,19981.0,21646.0,0.9230804767624503,0.9002125103945302,0.9410914852961737,13.870197105175754,10.357098835691382,FASTER
build_solo_watershed_map_6,dtCreateNavMeshData,build,min_ns,7,7,151200.0,244200.0,0.6191646191646192,0.604,0.6357894736842106,0.9838059790695494,1.8455511174047767,FASTER
build_solo_watershed_map_6,rcBuildCompactHeightfield,build,min_ns,7,7,97707200.0,144050100.0,0.6782862351362478,0.6591641812587521,0.6885784101458086,1.9903812243105798,0.8779931414681224,FASTER
build_solo_watershed_map_6,rcBuildContours,build,min_ns,7,7,43315400.0,42278900.0,1.0245157750083376,1.0011522070085652,1.0553693789258627,1.6418163086022124,1.4762435173062034,SLOWER
build_solo_watershed_map_6,rcBuildDistanceField,build,min_ns,7,7,137247600.0,131170500.0,1.0463297768934325,1.033120746020687,1.0803133455393017,1.7096669499883577,1.7453542972927438,SLOWER
build_solo_watershed_map_6,rcBuildPolyMesh,build,min_ns,7,7,383413700.0,528870500.0,0.724967076061153,0.7040046727183498,0.746311252711119,1.916049463674455,2.1501188625038345,FASTER
build_solo_watershed_map_6,rcBuildPolyMeshDetail,build,min_ns,7,7,1395276400.0,1917100700.0,0.7278054825184718,0.6995274810317224,0.7597116371122812,2.5888686184610044,2.281588835112138,FASTER
build_solo_watershed_map_6,rcBuildRegions,build,min_ns,7,7,1493804100.0,1441309800.0,1.0364212468408942,1.008856585693522,1.064785589212564,1.4133596517490947,1.8790823087709292,SLOWER
build_solo_watershed_map_6,rcErodeWalkableArea,build,min_ns,7,7,88066100.0,101117000.0,0.8709326819427,0.8647221227876916,0.8828920762516085,1.1900897196281097,0.7239949283480618,FASTER
build_solo_watershed_map_6,rcFilterLedgeSpans,build,min_ns,7,7,57598400.0,95566600.0,0.6027042920853102,0.5940588847325786,0.6224511627315825,1.317118616734766,2.513666009750319,FASTER
